"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"9/02/2010","View Image","CHECK #1743  view image","845.00","debit","Tuition","PLUS CHECKING","",""
"9/02/2010","Ctrl Tx Ped","Ctrl TX Ped Ortho 0690995116","100.00","debit","Doctor","PLUS CHECKING","",""
"9/02/2010","Char-Broil","Check Card: CHARBROIL SERVICES 800-241-7548 GA 08/31/10Card 15 #1560","40.93","debit","Check","PLUS CHECKING","",""
"9/01/2010","Marshall Monroe Quickbooks","MARSHALL MONROE : QUICKBOOKS ID: 9760813632CO: MARSHALL MONROE ACH ECC PPD","5438.40","credit","Paycheck","PLUS CHECKING","",""
"9/01/2010","Albuquerque Nm","Check Card: 7-11 #57715 ALBUQUERQUE NM 08/31/10Card 15 #9099","43.53","debit","Gas & Fuel","PLUS CHECKING","",""
"8/31/2010","Costco Gas","COSTCO GAS #0681 10401 RESEARCH BLVD AUSTIN TX Card 15 #1560","43.36","debit","Gas & Fuel","PLUS CHECKING","",""
"8/31/2010","0.100%","0.100%","0.44","credit","Income","PLUS CHECKING","",""
"8/31/2010","Costco","COSTCO WHSE #068 10401 RESEARCH BLVD AUSTIN TX Card 15 #1560","154.55","debit","Groceries","PLUS CHECKING","",""
"8/31/2010","Netflix","Check Card: NFI*WWW.NETFLIX.COM NETFLIX.COM CA 08/29/10Card 15 #1560","15.14","debit","Check","PLUS CHECKING","",""
"8/31/2010","Goodwill","Check Card: GOODWILL 1222 SLAMA AUSTIN TX 08/27/10Card 15 #1560","2.15","debit","Check","PLUS CHECKING","",""
"8/30/2010","Shell","Check Card: SHELL OIL 425302203 AUSTIN TX 08/27/10Card 15 #1560","45.65","debit","Gas & Fuel","PLUS CHECKING","",""
"8/30/2010","Performance Bike","Check Card: PERFORMANCE BIKE SH AUSTIN TX 08/28/10Card 15 #9099","416.63","debit","Check","PLUS CHECKING","",""
"8/30/2010","Mortgage","Mortgage 0690985747","1200.00","debit","Mortgage & Rent","PLUS CHECKING","",""
"8/30/2010","Guadalupe","#486855 4611 Guadalupe Austin TX 14Card 15 #9099","20.00","debit","Check","PLUS CHECKING","",""
"8/29/2010","Performance Bike","Check Card: PERFORMANCE BIKE SH AUSTIN TX 08/27/10Card 15 #9099","19.46","debit","Check","PLUS CHECKING","",""
"8/29/2010","Teresa F Knobles DDS","Check Card: TERESA F KNOBLES DD AUSTIN TX 08/26/10Card 15 #9099","163.00","debit","Dentist","PLUS CHECKING","",""
"8/29/2010","Randalls","RANDALLS STORE 2 5311 BALCONES DRIVE AUSTIN TX Card 15 #9099","8.78","debit","Groceries","PLUS CHECKING","",""
"8/28/2010","Steck Ave","#324953 3305 Steck Ave Austin TX 11Card 15 #9099","200.00","debit","Cash & ATM","PLUS CHECKING","",""
"8/28/2010","Office Max Austin","Check Card: OFFICE MAX AUSTIN TX 08/24/10Card 15 #1560","10.06","credit","Check","PLUS CHECKING","",""
"8/27/2010","HEB","HEB HEB #061 4001 N Lamar Austin TX Card 15 #1560","81.38","debit","Groceries","PLUS CHECKING","",""
"8/27/2010","Office Max Austin","Check Card: OFFICE MAX AUSTIN TX 08/24/10Card 15 #1560","7.25","credit","Check","PLUS CHECKING","",""
"8/27/2010","Food Mart","Check Card: MOBILE FOOD MART AUSTIN TX 08/25/10Card 15 #1560","5.02","debit","Groceries","PLUS CHECKING","",""
"8/27/2010","Office Max Austin","Check Card: OFFICE MAX AUSTIN TX 08/24/10Card 15 #1560","10.06","credit","Check","PLUS CHECKING","",""
"8/27/2010","AT&T","AT&T 0690966397","257.37","debit","Home Phone","PLUS CHECKING","",""
"8/26/2010","Target","TARGET T1542 AUS 5621 N I H 35 AUSTIN TX Card 15 #1560","122.24","debit","Check","PLUS CHECKING","",""
"8/25/2010","HEB","HEB HEB #202 5808 Burnet Road Austin TX Card 15 #1560","37.90","debit","Groceries","PLUS CHECKING","",""
"8/24/2010","OfficeMax","OFFICE MAX 4615 N LAMAR BLVD. AUSTIN TX Card 15 #1560","43.67","debit","Check","PLUS CHECKING","",""
"8/24/2010","HEB","HEB HEB #061 4001 N Lamar Austin TX Card 15 #1560","135.56","debit","Groceries","PLUS CHECKING","",""
"8/24/2010","7-Eleven","Check Card: 7-ELEVEN 24008 AUSTIN TX 08/22/10Card 15 #9099","48.00","debit","Cash & ATM","PLUS CHECKING","",""
"8/24/2010","OfficeMax","Check Card: OFFICE MAX AUSTIN TX 08/21/10Card 15 #1560","105.63","debit","Check","PLUS CHECKING","",""
"8/23/2010","Insurance Company of West","Foremost Insurance Company 0690927708","214.00","debit","Auto Insurance","PLUS CHECKING","",""
"8/23/2010","Transfer to Regular Savings","To Share 0000 REGULAR SAVINGS","500.00","debit","Transfer","PLUS CHECKING","",""
"8/23/2010","Transfer from Plus Checking","From Share 0080 PLUS CHECKING","500.00","credit","Transfer","REGULAR SAVINGS","",""
"8/22/2010","Exxon","EXXONMOBIL 5400 BALCONES AUSTIN TX Card 15 #9099","3.16","debit","Gas & Fuel","PLUS CHECKING","",""
"8/21/2010","Transfer to Regular Savings","To Share 0000 REGULAR SAVINGS","3000.00","debit","Transfer","PLUS CHECKING","",""
"8/21/2010","Randalls","RANDALLS STORE 2 1500 WEST 35TH STRE AUSTIN TX Card 15 #1560","121.73","debit","Groceries","PLUS CHECKING","",""
"8/21/2010","Transfer from Plus Checking","From Share 0080 PLUS CHECKING","3000.00","credit","Transfer","REGULAR SAVINGS","",""
"8/21/2010","Axis Accupuncture Tx","Check Card: AXIS ACCUPUNCTURE 512-963-0037 TX 08/18/10Card 15 #1560","70.00","debit","Check","PLUS CHECKING","",""
"8/20/2010","Texas Gas Service","Texas Gas Service 0690971906","18.11","debit","Utilities","PLUS CHECKING","",""
"8/19/2010","Guadalupe","#529534 4611 Guadalupe Austin TX 14Card 15 #1560","100.00","debit","Cash & ATM","PLUS CHECKING","",""
"8/19/2010","Travis Cty Er","Travis Cty ER Physicians 0690970726","42.50","debit","Doctor","PLUS CHECKING","",""
"8/18/2010","Marshall Monroe Quickbooks","MARSHALL MONROE : QUICKBOOKS ID: 9760813632CO: MARSHALL MONROE ACH ECC PPD","5438.39","credit","Paycheck","PLUS CHECKING","",""
"8/17/2010","7-Eleven","7-ELEVEN 917 N LAMAR AUSTIN TX Card 15 #1560","47.65","debit","Gas & Fuel","PLUS CHECKING","",""
"8/17/2010","Costco","COSTCO WHSE #064 4301 W. WILLIAM CAN S AUSTIN TX Card 15 #1560","177.43","debit","Groceries","PLUS CHECKING","",""
"8/16/2010","Texaco","Check Card: TEXACO 00308274 AUSTIN TX 08/14/10Card 15 #9099","48.97","debit","Gas & Fuel","PLUS CHECKING","",""
"8/16/2010","View Image","CHECK #1735  view image","845.00","debit","Tuition","PLUS CHECKING","",""
"8/16/2010","Honda","AMERICAN HONDA FINANCE CORP 0690965985","524.50","debit","Auto Payment","PLUS CHECKING","",""
"8/16/2010","iTunes","Check Card: APL*ITUNES 866-712-7753 CA 08/14/10Card 15 #1560","2.15","debit","Check","PLUS CHECKING","",""
"8/16/2010","HEB","HEB HEB #202 5808 Burnet Road Austin TX Card 15 #1560","71.20","debit","Groceries","PLUS CHECKING","",""
"8/15/2010","Randalls","RANDALLS STORE 2 5311 BALCONES DRIVE AUSTIN TX Card 15 #9099","65.61","debit","Groceries","PLUS CHECKING","",""
"8/14/2010","HEB","HEB HEB #061 4001 N Lamar Austin TX Card 15 #1560","32.68","debit","Groceries","PLUS CHECKING","",""
"8/14/2010","Lowe's","Check Card: LOWE'S #99 ALBUQUERQUE NM 08/11/10Card 15 #9099","9.54","debit","Check","PLUS CHECKING","",""
"8/14/2010","HEB","HEB HEB #202 5808 Burnet Road Austin TX Card 15 #1560","61.07","debit","Groceries","PLUS CHECKING","",""
"8/13/2010","Big Lots","BIG LOTS #01749 AUSTIN,TX AUSTIN TX Card 15 #1560","39.13","debit","Check","PLUS CHECKING","",""
"8/13/2010","AAA","AAA Texas Membership 0690927725","79.00","debit","Check","PLUS CHECKING","",""
"8/12/2010","iTunes","Check Card: APL*ITUNES 866-712-7753 CA 08/12/10Card 15 #9099","30.00","debit","Check","PLUS CHECKING","",""
"8/12/2010","Tri H Convenie","TRI - H CONVENIE 225 YALE BLVD. SE ALBUQUERQUE NM Card 15 #9099","43.87","debit","Gas & Fuel","PLUS CHECKING","",""
"8/12/2010","Bank America Carlisle","#948320 BANK OF AMERICA *CARLISLE ALBUQUERQUE NMINMD1816Card 15 #9099","63.21","debit","Cash & ATM","PLUS CHECKING","",""
"8/12/2010","American Funds Redemption","AMERICAN FUNDS : REDEMPTION ID: 4952566717CO: AMERICAN FUNDS ACH ECC PPD","1690.00","credit","Income","PLUS CHECKING","",""
"8/12/2010","Sprouts Farmers Research","SPROUTS FARMERS 10225 RESEARCH BLVD AUSTIN TX Card 15 #1560","44.80","debit","Groceries","PLUS CHECKING","",""
"8/12/2010","Chase","CHASE","728.22","debit","Credit Card Payment","PLUS CHECKING","",""
"8/11/2010","HEB","HEB HEB #202 5808 Burnet Road Austin TX Card 15 #1560","37.37","debit","Groceries","PLUS CHECKING","",""
"8/10/2010","Cash Withdrawal","Cash Withdrawal","200.00","debit","Cash & ATM","PLUS CHECKING","",""
"8/10/2010","scooter","CHECK #1737  view image","225.00","debit","Check","PLUS CHECKING","",""
"8/09/2010","Transfer to Regular Savings","To Share 0000 REGULAR SAVINGS","500.00","debit","Transfer","PLUS CHECKING","",""
"8/09/2010","Transfer from Plus Checking","From Share 0080 PLUS CHECKING","500.00","credit","Transfer","REGULAR SAVINGS","",""
"8/09/2010","Exxon","Check Card: BALCONES EXXON AUTO AUSTIN TX 08/06/10Card 15 #1560","62.05","debit","Gas & Fuel","PLUS CHECKING","",""
"8/09/2010","Clark Oil","Check Card: CLARK 2152 AUSTIN TX 08/06/10Card 15 #1560","46.63","debit","Gas & Fuel","PLUS CHECKING","",""
"8/08/2010","Randalls","RANDALLS STORE 2 5311 BALCONES DRIVE AUSTIN TX Card 15 #1560","27.49","debit","Groceries","PLUS CHECKING","",""
"8/07/2010","HEB","HEB HEB #061 4001 N Lamar Austin TX Card 15 #1560","38.73","debit","Groceries","PLUS CHECKING","",""
"8/06/2010","Act Usta Leagues","Check Card: ACT*USTA LEAGUES 877-243-8107 CA 08/04/10Card 15 #1560","31.00","debit","Check","PLUS CHECKING","",""
"8/06/2010","Guadalupe St","#477966 4611 Guadalupe St Austin TX 17Card 15 #9099","60.00","debit","Cash & ATM","PLUS CHECKING","",""
"8/05/2010","Costco","COSTCO WHSE #068 10401 RESEARCH BLVD AUSTIN TX Card 15 #1560","445.24","debit","Groceries","PLUS CHECKING","",""
"8/05/2010","Time Warner","Time Warner Cable 0690927707","126.66","debit","Television","PLUS CHECKING","",""
"8/04/2010","Marshall Monroe Quickbooks","MARSHALL MONROE : QUICKBOOKS ID: 9760813632CO: MARSHALL MONROE ACH ECC PPD","5261.70","credit","Paycheck","PLUS CHECKING","",""
"8/03/2010","Austin Radiological","Austin Radiological 0690945027","330.53","debit","Doctor","PLUS CHECKING","",""
"8/03/2010","Which Wich San","Check Card: WHICH WICH SAN MARC SAN MARCOS TX 07/31/10Card 15 #1560","25.06","debit","Check","PLUS CHECKING","",""
"8/02/2010","Ctrl Tx Ped","Ctrl TX Ped Ortho 0690943442","100.00","debit","Doctor","PLUS CHECKING","",""
"8/02/2010","Merry Maids","Check Card: MERRY MAIDS 5122515522 TX 07/30/10Card 15 #1560","121.24","debit","Check","PLUS CHECKING","",""
"8/02/2010","Chevron","Check Card: CHEVRON 00201969 AUSTIN TX 07/31/10Card 15 #9099","46.35","debit","Gas & Fuel","PLUS CHECKING","",""
"8/02/2010","Austin Energy","AUSTIN ENERGY-ELECTRIC & WATER 0690920457","291.19","debit","Utilities","PLUS CHECKING","",""
"8/02/2010","Diamond Shamroc","Check Card: DIAMOND 966 SHAMROC AUSTIN TX 07/29/10Card 15 #1560","19.67","debit","Gas & Fuel","PLUS CHECKING","",""
"8/02/2010","Randalls","RANDALLS STORE 2 1500 WEST 35TH STRE AUSTIN TX Card 15 #1560","11.12","debit","Groceries","PLUS CHECKING","",""
"8/01/2010","Steck Ave","#000413 3305 Steck Ave Austin TX 11Card 15 #1560","200.00","debit","Cash & ATM","PLUS CHECKING","",""
"8/01/2010","Home Depot","SOU THE HOME DEP 10515 N MOPAC NC EX AUSTIN TX Card 15 #1560","29.13","debit","Check","PLUS CHECKING","",""
"8/01/2010","Guadalupe St","#013798 4611 Guadalupe St Austin TX 17Card 15 #9099","120.00","debit","Cash & ATM","PLUS CHECKING","",""
"8/01/2010","HEB","HEB HEB #061 4001 N Lamar Austin TX Card 15 #1560","89.19","debit","Groceries","PLUS CHECKING","",""
"7/31/2010","0.100%","0.100%","0.25","credit","Income","PLUS CHECKING","",""
"7/31/2010","Netflix","Check Card: NFI*WWW.NETFLIX.COM NETFLIX.COM CA 07/29/10Card 15 #1560","15.14","debit","Check","PLUS CHECKING","",""
"7/31/2010","Lake Austin Chevron","LAKE AUSTIN CHE LAKE AUSTIN2402 LAK AUSTIN TX Card 15 #1560","7.72","debit","Gas & Fuel","PLUS CHECKING","",""
"7/30/2010","Microsoft XBox Live","Check Card: MICROSOFT *XBOX L 800-469-9269 WA 07/28/10Card 15 #1560","21.01","debit","Check","PLUS CHECKING","",""
"7/30/2010","Terra Toys","Check Card: TERRA TOYS AUSTIN TX 07/29/10Card 15 #1560","13.80","debit","Check","PLUS CHECKING","",""
"7/29/2010","Milly","Check Card: MILLY'S INC ALBUQUERQUE NM 07/28/10Card 15 #9099","17.55","debit","Check","PLUS CHECKING","",""
"7/29/2010","Mortgage","Mortgage 0690933966","1200.00","debit","Mortgage & Rent","PLUS CHECKING","",""
"7/29/2010","iTunes","Check Card: APL*ITUNES 866-712-7753 CA 07/27/10Card 15 #1560","1.07","debit","Check","PLUS CHECKING","",""
"7/28/2010","Antone's","Check Card: ANTONES NIGHT CLUB AUSTIN TX 07/25/10Card 15 #1560","9.00","debit","Check","PLUS CHECKING","",""
"7/28/2010","Target","TARGET T0096 AUS 2300 West Ben White Austin TX Card 15 #1560","75.09","debit","Groceries","PLUS CHECKING","",""
"7/28/2010","Randalls","RANDALLS STORE 2 5311 BALCONES DRIVE AUSTIN TX Card 15 #1560","64.24","debit","Groceries","PLUS CHECKING","",""
"7/28/2010","Sunflower","SUNFLOWER FARMER 10701 COORS RD. ALBUQUERQUE NM Card 15 #9099","39.53","debit","Groceries","PLUS CHECKING","",""
"7/27/2010","Leah Lee","CHECK #1734  view image","185.00","debit","Travel","PLUS CHECKING","",""
"7/27/2010","Around The Corner Store","Check Card: AROUND THE CORNER AUSTIN TX 07/25/10Card 15 #9099","3.57","debit","Gas & Fuel","PLUS CHECKING","",""
"7/27/2010","Central Market","Check Card: CENTRAL MARKET-AUST AUSTIN TX 07/24/10Card 15 #1560","5.13","debit","Groceries","PLUS CHECKING","",""
"7/27/2010","Shell","Check Card: SHELL OIL 542042004 AUSTIN TX 07/24/10Card 15 #1560","48.59","debit","Gas & Fuel","PLUS CHECKING","",""
"7/26/2010","Transfer to Regular Savings","To Share 0000 REGULAR SAVINGS","500.00","debit","Transfer","PLUS CHECKING","",""
"7/26/2010","Public Service","PUBLIC SERVICE OF NEW MEXICO 0690909869","8.94","debit","Utilities","PLUS CHECKING","",""
"7/26/2010","Transfer from Plus Checking","From Share 0080 PLUS CHECKING","500.00","credit","Transfer","REGULAR SAVINGS","",""
"7/26/2010","Amazon Prime Nv","Check Card: AMAZON PRIME 866-557-2820 NV 07/24/10Card 15 #1560","79.00","credit","Check","PLUS CHECKING","",""
"7/26/2010","Food Mart","Check Card: MOBILE FOOD MART AUSTIN TX 07/24/10Card 15 #1560","30.24","debit","Gas & Fuel","PLUS CHECKING","",""
"7/26/2010","Chuy","Check Card: CHUY'S AUSTIN TX 07/23/10Card 15 #1560","102.30","debit","Check","PLUS CHECKING","",""
"7/26/2010","Randalls","Check Card: RANDALLS STORE00024 AUSTIN TX 07/23/10Card 15 #1560","34.56","debit","Groceries","PLUS CHECKING","",""
"7/26/2010","Schlitterbahn","Check Card: SCHLITTERBAHN WATER NEW BRAUNFELS TX 07/23/10Card 15 #1560","168.84","debit","Check","PLUS CHECKING","",""
"7/24/2010","Bed Bath &amp; Beyond","BEDBATH&BEYOND#1161 AUSTIN TX Card 15 #1560","100.65","debit","Check","PLUS CHECKING","",""
"7/24/2010","HEB","HEB HEB #061 4001 N Lamar Austin TX Card 15 #1560","71.70","debit","Groceries","PLUS CHECKING","",""
"7/22/2010","Circle K","CIRCLE K 01777 2001 MENAUL BLVD NE ALBUQUERQUE NM Card 15 #9099","42.86","debit","Gas & Fuel","PLUS CHECKING","",""
"7/22/2010","Amazon","Check Card: AMAZON PRIME 866-557-2820 NV 07/20/10Card 15 #1560","79.00","debit","Check","PLUS CHECKING","",""
"7/22/2010","Exxon","Check Card: EXXONMOBIL 47205 AUSTIN TX 07/19/10Card 15 #1560","45.90","debit","Gas & Fuel","PLUS CHECKING","",""
"7/21/2010","Marshall Monroe Quickbooks","MARSHALL MONROE : QUICKBOOKS ID: 9760813632CO: MARSHALL MONROE ACH ECC PPD","5008.73","credit","Paycheck","PLUS CHECKING","",""
"7/21/2010","iTunes","Check Card: APL*ITUNES 866-712-7753 CA 07/20/10Card 15 #9099","15.13","debit","Check","PLUS CHECKING","",""
"7/21/2010","Texas Gas Service","Texas Gas Service 0690911508","14.55","debit","Utilities","PLUS CHECKING","",""
"7/20/2010","Randalls","RANDALLS STORE 2 1500 WEST 35TH STRE AUSTIN TX Card 15 #1560","73.41","debit","Groceries","PLUS CHECKING","",""
"7/19/2010","Guadalupe","#956561 4611 Guadalupe Austin TX 14Card 15 #1560","120.00","debit","Groceries","PLUS CHECKING","",""
"7/19/2010","AT&amp;T","AT&T 0690916137","533.60","debit","Mobile Phone","PLUS CHECKING","",""
"7/19/2010","Travis Cty Er","Travis Cty ER Physicians 0690919537","42.50","debit","Doctor","PLUS CHECKING","",""
"7/18/2010","3305 Steck Avenue","#871075 3305 Steck Ave Austin TX 22Card 15 #9099","100.00","debit","Uncategorized","PLUS CHECKING","",""
"7/17/2010","Target","TARGET T1542 AUS 5621 N I H 35 AUSTIN TX Card 15 #1560","70.03","debit","Groceries","PLUS CHECKING","",""
"7/16/2010","Costco","COSTCO WHSE #068 10401 RESEARCH BLVD AUSTIN TX Card 15 #1560","283.69","debit","Groceries","PLUS CHECKING","",""
"7/16/2010","Austin Energy","AUSTIN ENERGY-ELECTRIC & WATER 0690877826","248.45","debit","Utilities","PLUS CHECKING","",""
"7/16/2010","Honda","AMERICAN HONDA FINANCE CORP 0690915786","524.50","debit","Auto Payment","PLUS CHECKING","",""
"7/15/2010","New Mexico Gas","NEW MEXICO GAS COMPANY INC 0690894029","12.54","debit","Business Utilities","PLUS CHECKING","",""
"7/15/2010","Public Service","PUBLIC SERVICE OF NEW MEXICO 0690894028","8.94","debit","Utilities","PLUS CHECKING","",""
"7/15/2010","Food Mart","Check Card: MOBILE FOOD MART AUSTIN TX 07/13/10Card 15 #1560","52.44","debit","Groceries","PLUS CHECKING","",""
"7/14/2010","HEB","HEB HEB #202 5808 Burnet Road Austin TX Card 15 #1560","16.70","debit","Groceries","PLUS CHECKING","",""
"7/14/2010","Guadalupe","#568273 4611 Guadalupe Austin TX 14Card 15 #1560","120.00","debit","Cash & ATM","PLUS CHECKING","",""
"7/14/2010","Guadalupe Austin Tx","#560998 4611 Guadalupe Austin TX 14 Card 15 #1560","250.00","credit","Income","PLUS CHECKING","",""
"7/13/2010","Whole Foods","WHOLE FOODS MARK 525 North Lamar Austin TX Card 15 #1560","56.03","debit","Groceries","PLUS CHECKING","",""
"7/13/2010","iTunes","Check Card: APL*ITUNES 866-712-7753 CA 07/12/10Card 15 #9099","2.15","debit","Cash & ATM","PLUS CHECKING","",""
"7/12/2010","Chase","CHASE","272.61","debit","Credit Card Payment","PLUS CHECKING","",""
"7/12/2010","HEB","HEB HEB #096 7025 Village Ctr Dr Austin TX Card 15 #1560","55.59","debit","Groceries","PLUS CHECKING","",""
"7/12/2010","Transfer to Regular Savings","To Share 0000 REGULAR SAVINGS","500.00","debit","Transfer","PLUS CHECKING","",""
"7/12/2010","Capitol Anesthesiology Assn","Capitol Anesthesiology 0690909120","41.45","debit","Doctor","PLUS CHECKING","",""
"7/12/2010","Transfer from Plus Checking","From Share 0080 PLUS CHECKING","500.00","credit","Transfer","REGULAR SAVINGS","",""
"7/10/2010","Randalls","RANDALLS STORE 2 1500 WEST 35TH STRE AUSTIN TX Card 15 #1560","42.39","debit","Groceries","PLUS CHECKING","",""
"7/09/2010","HEB","HEB HEB #061 4001 N Lamar Austin TX Card 15 #1560","50.24","debit","Groceries","PLUS CHECKING","",""
"7/08/2010","Costco","COSTCO WHSE #068 10401 RESEARCH BLVD AUSTIN TX Card 15 #1560","200.98","debit","Groceries","PLUS CHECKING","",""
"7/08/2010","Wal-Mart","WAL Wal-Mart Sup 3731 WAL-SAMS BERNALILLO NM Card 15 #9099","60.91","debit","Groceries","PLUS CHECKING","",""
"7/08/2010","Shell","Check Card: SHELL OIL 575246092 AUSTIN TX 07/05/10Card 15 #1560","48.39","debit","Gas & Fuel","PLUS CHECKING","",""
"7/07/2010","Marshall Monroe Quickbooks","MARSHALL MONROE : QUICKBOOKS ID: 9760813632CO: MARSHALL MONROE ACH ECC PPD","5006.74","credit","Paycheck","PLUS CHECKING","",""
"7/07/2010","iTunes","Check Card: APL*ITUNES 866-712-7753 CA 07/06/10Card 15 #9099","4.32","debit","Check","PLUS CHECKING","",""
"7/07/2010","Carlisle","#017712 W.F.B CARLISLE ALBUQUERQUE NM 9950TCard 15 #9099","103.00","debit","Cash & ATM","PLUS CHECKING","",""
"7/07/2010","golden rule insurance","CHECK #1733  view image","775.97","debit","Health Insurance","PLUS CHECKING","",""
"7/07/2010","HEB","HEB HEB #202 5808 Burnet Road Austin TX Card 15 #1560","59.71","debit","Groceries","PLUS CHECKING","",""
"7/07/2010","Ripnner Tennis Llc","Check Card: RIPNNER TENNIS, LLC AUSTIN TX 07/05/10Card 15 #1560","5.00","debit","Check","PLUS CHECKING","",""
"7/06/2010","Time Warner","Time Warner Cable 0690877827","71.08","debit","Television","PLUS CHECKING","",""
"7/06/2010","Liberty Mutual","Liberty Mutual 0690894027","277.00","debit","Auto Insurance","PLUS CHECKING","",""
"7/05/2010","HEB","HEB HEB #061 4001 N Lamar Austin TX Card 15 #1560","67.74","debit","Groceries","PLUS CHECKING","",""
"7/05/2010","Steck Ave","#844667 3305 Steck Ave Austin TX 11Card 15 #1560","200.00","debit","Cash & ATM","PLUS CHECKING","",""
"7/04/2010","HEB","HEB HEB #096 7025 Village Ctr Dr Austin TX Card 15 #1560","90.96","debit","Groceries","PLUS CHECKING","",""
